Customer Name,Buyer Segmentation,Year,Month,XWR,Total Qty
3 R POLYMERS PVT LTD,Loyal Customers,2018,December,74200.00,16
AMBICA POLYTUBES,Loyal Customers,2018,December,74150.00,12.5
ASHIRWAD POLYPLAST PVT LTD,Loyal Customers,2018,December,74350.00,3
BATRA & COMPANY,Potential Loyalists,2018,December,74350.00,5
GOLDEN ENTERPRISES,Loyal Customers,2018,December,74000.00,18
JAIN PLASTIC INDUSTRIES,Loyal Customers,2018,December,74200.00,5
JAIN POLYTECH PVT. LTD.,Loyal Customers,2018,December,74200.00,15
JINDAL POLYTUBES PVT LTD.,Loyal Customers,2018,December,74200.00,20
MAHAVIR POLYPLAST PVT. LTD.,Loyal Customers,2018,December,74350.00,12.5
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,20
RAMANAND ENTERPRISES INDIA PVT. LTD,Loyal Customers,2018,December,74200.00,20
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74100.00,20.236
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74300.00,3
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,3
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,3
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,1.5
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,2
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74300.00,6
AL ANWAR PIPE INDUSTRIES,Loyal Customers,2018,December,75000.00,1
FENESTA BUILDING PRODUCTS,Loyal Customers,2018,December,74080.00,9.3
GOLDEN ENTERPRISES,Loyal Customers,2018,December,74000.00,16
J P POLYHUB PRIVATE LIMITED,Loyal Customers,2018,December,74100.00,20
KEI INDUSTRIES LIMITED,Loyal Customers,2018,December,74000.00,16
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,16
MARVEL VINYLS LIMITED,Loyal Customers,2018,December,74300.00,16
ROOP RUBBER MILLS LIMITED,Loyal Customers,2018,December,74325.00,14
SHIV GANGA PLASTIC INDUSTRIES,Potential Loyalists,2018,December,74062.00,20
SHREE LAXMI POLYSTOCK PVT LTD,Loyal Customers,2018,December,74100.00,20
SHREE NAMOKKAR PRODUCTS,Loyal Customers,2018,December,74300.00,20
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74100.00,20.386
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74300.00,5
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,1.5
A.B. Plasto Pvt Ltd,Loyal Customers,2018,December,74350.00,10
FENESTA BUILDING PRODUCTS,Loyal Customers,2018,December,74080.00,9.82
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
RAMANAND ENTERPRISES INDIA PVT. LTD,Loyal Customers,2018,December,74200.00,18
RAMANAND ENTERPRISES INDIA PVT. LTD,Loyal Customers,2018,December,74200.00,16
SAARP ELECTRICALS (P) LTD,Promising Customer,2018,December,74400.00,21
SANCHETI VINYL,Loyal Customers,2018,December,74100.00,20
SHIV GANGA PLASTIC INDUSTRIES,Potential Loyalists,2018,December,74062.00,21
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74100.00,11.538
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74300.00,19
BANSAL AGENCIES,Loyal Customers,2018,December,74000.00,20
BANSAL AGENCIES,Loyal Customers,2018,December,74000.00,22
DELVIN PLASTICS PVT LTD,Loyal Customers,2018,December,74100.00,8
DELVIN PLASTICS PVT LTD (UNIT-II),Loyal Customers,2018,December,74100.00,12
FENESTA BUILDING PRODUCTS,Loyal Customers,2018,December,74080.00,9.47
FINE PRODUCTS PVT LTD,Customers Needing Attention,2018,December,74200.00,19
GOLDEN ENTERPRISES,Loyal Customers,2018,December,74000.00,20
GOLDEN ENTERPRISES,Loyal Customers,2018,December,74000.00,20
GOLDEN POLYMERS,Promising Customer,2018,December,74400.00,20
J P POLYHUB PRIVATE LIMITED,Loyal Customers,2018,December,74100.00,20
KESHAV INDUSTRIES,Loyal Customers,2018,December,74925.00,2
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MOTI POLYMERS,Promising Customer,2018,December,74300.00,12
PERIWAL POLYMERS PVT LTD.,Loyal Customers,2018,December,74000.00,20
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,20
S PAL ENTERPRISES PVT LTD,Loyal Customers,2018,December,74100.00,18
S.R.A.G TRADERS,Potential Loyalists,2018,December,74300.00,8
SHREE LAXMI POLYSTOCK PVT LTD,Loyal Customers,2018,December,74100.00,20
SHREE NAMOKKAR PRODUCTS,Loyal Customers,2018,December,74300.00,18
SHREE NAMOKKAR PRODUCTS,Loyal Customers,2018,December,74300.00,2
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74100.00,13.346
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74300.00,5
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,1
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,3
TIRUPATI OVERSEAS,Promising Customer,2018,December,74200.00,25
FENESTA BUILDING PRODUCTS,Loyal Customers,2018,December,74080.00,9.46
KEI INDUSTRIES LIMITED,Loyal Customers,2018,December,74000.00,22
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,15
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,15
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,22
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,20
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,20
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,20
SANCHETI POLYMERS LLP,Loyal Customers,2018,December,74100.00,20
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74100.00,17.975
TIRUPATI OVERSEAS,Promising Customer,2018,December,74200.00,25
AL ANWAR PIPE INDUSTRIES,Loyal Customers,2018,December,75000.00,1
ALP OVERSEAS (P) LTD.,Loyal Customers,2018,December,74350.00,5
ATUL PUMPS PRIVATE LIMITED(UNIT-II),Loyal Customers,2018,December,74250.00,7.5
ATUL PUMPS PRIVATE LIMITED(UNIT-II),Loyal Customers,2018,December,74250.00,7.5
BANSAL AGENCIES,Loyal Customers,2018,December,74500.00,20
FENESTA BUILDING PRODUCTS,Loyal Customers,2018,December,74080.00,9.36
GOLDEN ENTERPRISES,Loyal Customers,2018,December,74000.00,20
J P POLYHUB PRIVATE LIMITED,Loyal Customers,2018,December,74100.00,20
J P POLYHUB PRIVATE LIMITED,Loyal Customers,2018,December,74100.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,15
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
PERIWAL POLYMERS PVT LTD.,Loyal Customers,2018,December,74000.00,25
SAMANA PLASTIC LIMITED,At Risk Customer,2018,December,74162.00,15
SAMANA PLASTIC LIMITED,At Risk Customer,2018,December,74162.00,15
SHANTI INTERNATIONAL INC,Lost Customers,2018,December,74400.00,22
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74100.00,17.911
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,2
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,3.5
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,3
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,3.5
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74300.00,20
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74300.00,14
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74300.00,3
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74300.00,20
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74300.00,20
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74300.00,19
VINYL PRODUCTS,Loyal Customers,2018,December,74200.00,19
ACURA EXTRUSION INDIA PRIVATE LTD.,Loyal Customers,2018,December,74500.00,2
ATUL PUMPS PRIVATE LIMITED(UNIT-II),Loyal Customers,2018,December,74250.00,5.2
ATUL PUMPS PRIVATE LIMITED(UNIT-II),Loyal Customers,2018,December,74250.00,6.5
DELVIN PLASTICS PVT LTD,Loyal Customers,2018,December,74100.00,8
DELVIN PLASTICS PVT LTD (UNIT-II),Loyal Customers,2018,December,74100.00,12
FENESTA BUILDING PRODUCTS,Loyal Customers,2018,December,74080.00,14.28
GUPTA MOTOR STORE,About To Sleep,2018,December,74362.00,2
J D PIPE INDUSTRIES,About To Sleep,2018,December,74700.00,19
KEI INDUSTRIES LIMITED,Loyal Customers,2018,December,80250.00,1
KEI INDUSTRIES LIMITED,Loyal Customers,2018,December,80250.00,15
KHANDELWAL UDYOG,About To Sleep,2018,December,74400.00,16
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,16
MITTAL PLASTIC INDUSTRIES,Potential Loyalists,2018,December,74262.00,5
NEELGIRI ELECTRICALS,Loyal Customers,2018,December,74150.00,21
NIRMESH ENTERPRISES PVT LTD,At Risk Customer,2018,December,74100.00,16
RADHA RANI FOOT WEAR,Potential Loyalists,2018,December,74400.00,5
SANCHETI POLYMERS LLP,Loyal Customers,2018,December,74100.00,20
SHIV GANGA PLASTIC INDUSTRIES,Potential Loyalists,2018,December,74062.00,10
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74100.00,18.89
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74300.00,22
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74300.00,19
A.B. Plasto Pvt Ltd,Loyal Customers,2018,December,74350.00,10
AL ANWAR PIPE INDUSTRIES,Loyal Customers,2018,December,75000.00,1
Ankit Irrigation Pvt Ltd,About To Sleep,2018,December,74925.00,2
ATUL PUMPS PRIVATE LIMITED(UNIT-II),Loyal Customers,2018,December,74250.00,3.3
FENESTA BUILDING PRODUCTS,Loyal Customers,2018,December,74080.00,13.95
GATES INDIA PRIVATE LIMITED,Loyal Customers,2018,December,74262.00,12
HIND POLYMERS,Potential Loyalists,2018,December,74350.00,5.025
JAIN PLASTIC INDUSTRIES,Loyal Customers,2018,December,74200.00,10
JAIN POLYTECH PVT. LTD.,Loyal Customers,2018,December,74200.00,10
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARVEL VINYLS LIMITED,Loyal Customers,2018,December,74300.00,17
MARVEL VINYLS LIMITED,Loyal Customers,2018,December,82300.00,4
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,20
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,20
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74100.00,20.335
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,3
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,3.5
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74300.00,17
VINYL PRODUCTS,Loyal Customers,2018,December,74200.00,18
3 R POLYMERS PVT LTD,Loyal Customers,2018,December,74200.00,27
BALAJI IRRIGATION PVT LTD,Loyal Customers,2018,December,74800.00,20
FENESTA BUILDING PRODUCTS,Loyal Customers,2018,December,74080.00,14.32
J P POLYHUB PRIVATE LIMITED,Loyal Customers,2018,December,74100.00,20
KEI INDUSTRIES LIMITED,Loyal Customers,2018,December,74000.00,22
KEI INDUSTRIES LIMITED,Loyal Customers,2018,December,74000.00,22
P.N.A. INDUSTRIES,Customers Needing Attention,2018,December,74500.00,16
PERIWAL POLYMERS PVT LTD.,Loyal Customers,2018,December,74000.00,27
POLY PRODUCTS,Loyal Customers,2018,December,74300.00,20
SARAS POLY PRODUCTS,Loyal Customers,2018,December,74500.00,9
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74100.00,20.271
SRIRAM CABLES (P) LTD.,Loyal Customers,2018,December,74100.00,20
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,1
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,3.5
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,3.5
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74300.00,10
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74300.00,12
SWASTIK CHEMICALS,Promising Customer,2018,December,74400.00,22
AMBICA POLYTUBES,Loyal Customers,2018,December,74150.00,10
AMBICA POLYTUBES,Loyal Customers,2018,December,74150.00,10
AMBICA POLYTUBES,Loyal Customers,2018,December,74150.00,10
AMBICA POLYTUBES,Loyal Customers,2018,December,74150.00,10
ASHIRWAD POLYPLAST PVT LTD,Loyal Customers,2018,December,75350.00,1.65
FENESTA BUILDING PRODUCTS,Loyal Customers,2018,December,74080.00,9.18
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
NIRMESH ENTERPRISES PVT LTD,At Risk Customer,2018,December,75100.00,16
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,20
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,20
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,20
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,20
RAJENDRA CHEMICALS,Potential Loyalists,2018,December,74400.00,20
SHREE LAXMI POLYSTOCK PVT LTD,Loyal Customers,2018,December,74100.00,20
SHREE LAXMI POLYSTOCK PVT LTD,Loyal Customers,2018,December,74100.00,20
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74100.00,20.089
SRI SUDARSHANA POLYMERS,Loyal Customers,2018,December,74350.00,2
SRIRAM CABLES (P) LTD.,Loyal Customers,2018,December,74100.00,19
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,3
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,3
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,8
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,8
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,3
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,4
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,7.5
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,3
AL ANWAR PIPE INDUSTRIES,Loyal Customers,2018,December,75000.00,1
EEM KAY EXTRUSION PVT. LTD.,Loyal Customers,2018,December,74200.00,11
FENESTA BUILDING PRODUCTS,Loyal Customers,2018,December,74080.00,14.03
GOLDEN ENTERPRISES,Loyal Customers,2018,December,74000.00,20
GOLDEN ENTERPRISES,Loyal Customers,2018,December,74000.00,20
GOLDEN ENTERPRISES,Loyal Customers,2018,December,74000.00,20
NIRMAL ENTERPRISES,Customers Needing Attention,2018,December,75400.00,23
PERIWAL POLYMERS PVT LTD.,Loyal Customers,2018,December,74000.00,22
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,20
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,20
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,16
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,16
RUNGTA IRRIGATION LTD.,Potential Loyalists,2018,December,75350.00,10
SANCHETI VINYL,Loyal Customers,2018,December,74100.00,20
SANCHETI VINYL,Loyal Customers,2018,December,74100.00,20
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74100.00,11.985
SRIRAM CABLES (P) LTD.,Loyal Customers,2018,December,74100.00,11
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,10
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,7.45
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,3
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,10
SUNRISE ENTERPRISES,Loyal Customers,2018,December,74225.00,2
TMR POLY TUBES,Lost Customers,2018,December,75400.00,20
AIRCON INDUSTRIES,Potential Loyalists,2018,December,74400.00,6
BANSAL AGENCIES,Loyal Customers,2018,December,74500.00,20
FENESTA BUILDING PRODUCTS,Loyal Customers,2018,December,74080.00,9.12
FINE PRODUCTS PVT LTD,Customers Needing Attention,2018,December,74200.00,9
GOLDEN ENTERPRISES,Loyal Customers,2018,December,74000.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MOTI POLYMERS,Promising Customer,2018,December,74300.00,3
POLY PRODUCTS,Loyal Customers,2018,December,74300.00,20
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,20
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,20
R S OVERSEAS PVT LTD,About To Sleep,2018,December,73900.00,20
S.R.A.G TRADERS,Potential Loyalists,2018,December,74300.00,17
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74100.00,18.145
BANSAL AGENCIES,Loyal Customers,2018,December,75000.00,20
DELVIN PLASTICS PVT LTD,Loyal Customers,2018,December,74100.00,8
DELVIN PLASTICS PVT LTD (UNIT-II),Loyal Customers,2018,December,74100.00,12
EEM KAY EXTRUSION PVT. LTD.,Loyal Customers,2018,December,74200.00,19
EVERSHINE ELECTRICALS WORKS(I),Customers Needing Attention,2018,December,75362.00,2
FENESTA BUILDING PRODUCTS,Loyal Customers,2018,December,74080.00,14.42
FINE PRODUCTS PVT LTD,Customers Needing Attention,2018,December,74200.00,15
GOLDEN ENTERPRISES,Loyal Customers,2018,December,74000.00,20
J D PIPE INDUSTRIES,About To Sleep,2018,December,74700.00,18.75
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,73550.00,20
NANDINI POLYMERS,Loyal Customers,2018,December,75925.00,0.625
NIRMESH ENTERPRISES PVT LTD,At Risk Customer,2018,December,75100.00,16
SHRI RAM POLYMERS,Lost Customers,2018,December,75400.00,20
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74100.00,12.081
SUNRISE ENTERPRISES,Loyal Customers,2018,December,75225.00,1.5
SUNRISE ENTERPRISES,Loyal Customers,2018,December,75300.00,16
VR POLYCHEM,Loyal Customers,2018,December,75400.00,11
AIRCON INDUSTRIES,Potential Loyalists,2018,December,74400.00,3
FENESTA BUILDING PRODUCTS,Loyal Customers,2018,December,74080.00,9.5
FINE PRODUCTS PVT LTD,Customers Needing Attention,2018,December,74200.00,17
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74100.00,20.286
AMBICA POLYTUBES,Loyal Customers,2018,December,74200.00,20
DELVIN PLASTICS PVT LTD,Loyal Customers,2018,December,75100.00,8
DELVIN PLASTICS PVT LTD (UNIT-II),Loyal Customers,2018,December,75100.00,12
EEM KAY EXTRUSION PVT. LTD.,Loyal Customers,2018,December,74200.00,19
FENESTA BUILDING PRODUCTS,Loyal Customers,2018,December,74080.00,9.32
HIMGIRI ENTERPRISES PVT. LTD,Loyal Customers,2018,December,75150.00,10
KESHAV INDUSTRIES,Loyal Customers,2018,December,75925.00,2
PERIWAL POLYMERS PVT LTD.,Loyal Customers,2018,December,74000.00,19
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,74100.00,13.541
BALAJI IRRIGATION PVT LTD,Loyal Customers,2018,December,75800.00,20
FENESTA BUILDING PRODUCTS,Loyal Customers,2018,December,75580.00,13.82
JAIN PLASTIC INDUSTRIES,Loyal Customers,2018,December,75200.00,10
JAIN POLYTECH PVT. LTD.,Loyal Customers,2018,December,75200.00,10
KEI INDUSTRIES LIMITED,Loyal Customers,2018,December,74000.00,18
KEI INDUSTRIES LIMITED,Loyal Customers,2018,December,80250.00,5
MARUTI OVERSEAS,Loyal Customers,2018,December,74700.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,74700.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,74700.00,20
MARUTI OVERSEAS,Loyal Customers,2018,December,74700.00,20
R S OVERSEAS PVT LTD,About To Sleep,2018,December,74900.00,20
RAJKAMAL INDUSTRIES,Loyal Customers,2018,December,76000.00,2
RAM PRASAD TRADERS,At Risk Customer,2018,December,75450.00,2.5
S PAL ENTERPRISES PVT LTD,Loyal Customers,2018,December,74100.00,20
SHRIRAM AXIALL PVT. LTD.,Loyal Customers,2018,December,75600.00,18.956
SRI SUDARSHANA POLYMERS,Loyal Customers,2018,December,75350.00,2
SUNRISE ENTERPRISES,Loyal Customers,2018,December,75225.00,2
SUNRISE ENTERPRISES,Loyal Customers,2018,December,75225.00,3
SUNRISE ENTERPRISES,Loyal Customers,2018,December,75225.00,1.5
SUNRISE ENTERPRISES,Loyal Customers,2018,December,75225.00,1
SUNRISE ENTERPRISES,Loyal Customers,2018,December,75225.00,2
SUNRISE ENTERPRISES,Loyal Customers,2018,December,75225.00,3.5
SUNRISE ENTERPRISES,Loyal Customers,2018,December,75300.00,10
SUNRISE ENTERPRISES,Loyal Customers,2018,December,75300.00,17
SUNRISE ENTERPRISES,Loyal Customers,2018,December,75300.00,19
SUNRISE ENTERPRISES,Loyal Customers,2018,December,75300.00,16
SUNRISE ENTERPRISES,Loyal Customers,2018,December,75300.00,19
VINYL PRODUCTS,Loyal Customers,2018,December,75200.00,22
AL ANWAR PIPE INDUSTRIES,Loyal Customers,2018,December,76000.00,2
BANSAL AGENCIES,Loyal Customers,2018,December,75000.00,20
BANSAL AGENCIES,Loyal Customers,2018,December,75000.00,20
FENESTA BUILDING PRODUCTS,Loyal Customers,2018,December,75580.00,9.18
FENESTA BUILDING PRODUCTS,Loyal Customers,2018,December,75800.00,10
J D PIPE INDUSTRIES,About To Sleep,2018,December,75700.00,19
KEI INDUSTRIES LIMITED,Loyal Customers,2018,December,75000.00,20
KEI INDUSTRIES LIMITED,Loyal Customers,2018,December,75000.00,20
